"","ID","StartDate","EndDate","Progress","Duration__in_seconds_","Finished","consent","Screen1","Screen2","Screen3","Screen4","age_1","age_2","TotalAge","gender_1","gender_2","gender_3","gender_4","gender_5","gender_6","gender_6_TEXT","sexorient_1","sexorient_2","sexorient_3","sexorient_4","sexorient_6","sexorient_7","sexorient_7_TEXT","relationship","pgender_1","pgender_2","pgender_3","pgender_4","pgender_5","pgender_6","pgender_6_TEXT","psexorient_1","psexorient_2","psexorient_3","psexorient_4","psexorient_5","psexorient_6","psexorient_6_TEXT","race_1","race_2","race_3","race_4","race_5","race_6","race_7","race_8","race_9","race_10","race_9_TEXT","income","edu","student","known_1","Known_years","known_2","Known_months","reltime_1","Reltime_years","reltime_2","Reltime_months","married","martime_1","Martime_years","martime_2","Martime_months","involved","involved_4_TEXT","live","livetime_1","Livetime_years","livetime_2","Livetime_months","children","childnum","childage","military","military_1_TEXT","SSFam1","SSFam2","SSFam3","SSFam4","SSFam5","SSFam6","SSFam7","SSFam8","SSFam9","SSFam_mean","SSFamP1","SSFamP2","SSFamP3","SSFamP_mean","SSfamVis1","SSfamVis2","SSfamVis3","SSfamVis4","SSfamVis5","SSfamVis6","SSfamVis7","SSfamVis_mean","SSpubVis1","SSpubVis2","SSpubVis3","SSpubVis4","SSpubVis5","SSpubVis6","SSpubVis_mean","SSViol1","SSViol2","SSViol3","SSViol4","SSViol5","SSViol6","SSViol7","SSViol_mean","SSMis1","SSMis2","SSMis3","SSMis_mean","SSwDis1","SSwDis2","SSwDis3","SSwDis4","SSwDis5","SSwDis6","SSwDis7","SSwDis_mean","SSgenDis1","SSgenDis2","SSgenDis3","SSgenDis4","SSgenDis5","SSgenDis6","SSgenDis7","SSgenDis8","SSgenDis9","SSgenDis10","SSgenDis_mean","SScon1","SScon2","SScon3","SScon4","SScon_mean","SSTOT_mean","DCISMS1","DCISMS2","DCISMS3","DCISMS4","DCISMS5","DCISMS5r","DCISMS6","DCISMS7","DCISMS7r","DCISMS8","DCISMS8r","DCISMS9","DCISMS10","DCISMS10r","DCISMS11","DCISMS12","DCISMS13","DCISMS14","DCISMS15","DCISMS15r","DCISMS16","ATTCHK1","DCISMS17","DCISMS17r","DCISMS18","DCISMS18r","DCISMS19","DCISMS19r","DCISMS20","DCISMS21","DCISMS22","DCISMS23","DCISMS24","DCISMS25","DCISMS26","DCISMS27","Stresscoms","sdcemots","sdcprobs","ndcs","Stresscomp","sdcemotp","sdcprobp","ndcp","emotcdc","probcdc","DCeval","DCtots","DCtotp","DCtot","GLRS1","GLRS1r","GLRS2","GLRS2r","GLRS3","GLRS4","GLRS5","GLRS6","GLRS7","GLRS8","GLRS9","GLRS9r","GLRS10","GLRS11","GLRS12","GLRS13","GLRS14","GLRS14r","ATTCHK2","GLRS15","GLRS16","GLRS16r","GLSTOT","CRSI1","CRSI2","CRSI3","CRSI4","CRSI5","CRSI6","CRSI7","CRSI8","ATTCHK3","CRSI9","CRSI10","CRSI11","CRSI12","CRSI13","CRSI14","CRSI15","CRSI16","ConEngage","PosProbSol","WithDr","Comp","gender","sexorient","pgender","psexorient","race","reltype_sex","reltype_gender","GLRS8r","reltype_gender_1"
"11",14,2021-05-10 13:52:41,2021-05-10 13:59:01,100,379,1,1,2,3,2,5,24,3,24.25,1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",1,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",3,4,2,6,6.83333333333333,10,82,6,6.25,3,75,0,NA,NA,NA,NA,3,"",1,5,5,0,60,0,NA,NA,0,"",2,3,2,2,2,2,3,2,2,2.22222222222222,2,3,2,2.33333333333333,2,2,3,2,2,3,2,2.28571428571429,2,3,3,2,3,2,2.5,2,2,2,3,3,1,2,2.14285714285714,1,1,1,1,0,2,1,1,2,1,1,1.14285714285714,1,2,0,NA,1,1,1,1,1,2,1.11111111111111,2,0,1,2,1.25,1.8,3,4,3,4,4,2,4,4,2,3,3,4,4,2,4,5,4,4,5,1,4,2,3,3,4,2,1,5,3,2,3,3,3,4,4,4,7,8,7,13,9,7,8,15,7,8,8,3.3,3.3,81,4,4,6,2,5,5,5,4,4,4,6,2,5,6,6,6,5,3,7,6,6,2,69,4,5,5,4,5,4,4,5,5,4,4,3,4,5,5,4,4,18,18,16,17,1,1,2,NA,8,3,3,4,"Dif-Gend"
"12",15,2021-05-10 13:48:53,2021-05-10 14:01:27,100,753,1,1,2,2,2,4,24,6,24.5,1,NA,NA,NA,NA,NA,"",NA,NA,1,NA,NA,NA,"",1,1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",1,5,4,5,5,0,60,4,4.25,3,51,0,NA,NA,NA,NA,2,"",1,2,2.5,6,30,0,NA,NA,0,"",1,2,2,1,1,0,2,1,3,1.44444444444444,1,3,1,1.66666666666667,0,0,2,1,0,1,0,0.571428571428571,3,3,0,0,0,0,1,1,0,3,3,3,3,1,2,3,3,3,3,0,0,1,0,0,0,0,0.142857142857143,3,2,0,0,0,0,0,0,0,0,0.5,3,3,0,3,2.25,1.17857142857143,3,3,4,4,1,5,4,1,5,2,4,4,1,5,4,4,4,4,1,5,5,2,1,5,3,3,1,5,5,5,3,4,5,4,4,4,6,8,10,6,8,8,8,5,9,12,8,4.2,4.3,106,7,1,7,1,7,7,3,4,4,5,7,1,7,6,7,7,4,4,7,5,1,7,76,4,5,1,3,5,3,5,5,5,5,4,1,1,2,4,5,5,16,16,12,14,1,3,1,1,8,1,1,5,"Same-Gend"
"13",16,2021-05-10 13:50:37,2021-05-10 14:01:46,100,669,1,1,2,3,3,4,21,10,21.8333333333333,NA,NA,1,NA,NA,NA,"",NA,NA,NA,1,NA,NA,"",1,NA,NA,1,NA,NA,NA,"",NA,NA,1,NA,NA,NA,"",NA,NA,NA,1,1,1,NA,NA,NA,NA,"",1,4,4,3,3.66666666666667,8,44,3,3.25,3,39,0,NA,NA,NA,NA,3,"",1,2,2.08333333333333,1,25,0,NA,NA,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.166666666666667,0,0,0,1,1,1,0,0.428571428571429,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0.127272727272727,2,1,5,2,NA,NA,NA,1,5,1,5,3,1,5,3,4,4,4,1,5,2,2,1,5,1,5,3,3,3,3,3,3,5,5,5,5,3,8,5,6,7,7,NA,NA,10,9,10,3.4,4,NA,3,5,5,3,7,7,3,4,5,1,5,3,5,6,6,6,4,4,7,3,2,6,80,1,3,2,2,1,4,2,3,5,2,3,2,2,1,1,3,2,5,11,9,9,3,4,3,3,6,4,1,7,"Same-Gend"
"14",17,2021-05-10 13:54:05,2021-05-10 14:02:06,100,480,1,1,2,2,2,4,23,5,23.4166666666667,1,NA,NA,NA,NA,NA,"",NA,NA,1,NA,NA,NA,"",1,1,NA,NA,NA,NA,NA,"",NA,NA,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",2,4,2,4,4.75,9,57,4,4.75,9,57,0,NA,NA,NA,NA,3,"",1,1,1,0,12,0,NA,NA,0,"",2,1,1,2,1,0,3,0,1,1.22222222222222,0,1,1,0.666666666666667,2,1,3,3,2,1,1,1.85714285714286,0,2,1,1,1,0,0.833333333333333,2,2,2,3,2,2,2,2.14285714285714,2,2,2,2,1,1,2,1,1,1,1,1.14285714285714,1,0,1,0,0,0,0,0,0,0,0.2,3,1,1,2,1.75,1.23214285714286,4,3,4,4,1,5,3,2,4,3,3,3,1,5,3,3,4,4,1,5,3,2,1,5,1,5,1,5,4,4,4,3,4,3,4,4,7,8,7,4,6,8,6,7,7,11,8,4.2,3.7,97,3,5,5,3,7,7,5,6,5,2,3,5,5,6,7,7,3,5,7,5,3,5,89,1,4,2,4,2,4,3,4,5,2,4,2,3,2,4,2,3,7,16,9,14,1,3,1,3,8,1,1,6,"Same-Gend"
"15",19,2021-05-10 13:48:10,2021-05-10 14:03:43,100,932,1,1,2,3,3,5,37,7,37.5833333333333,1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,1,NA,"",1,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,"heterosexual",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",2,5,4,6,6.08333333333333,1,73,6,6.08333333333333,1,73,0,NA,NA,NA,NA,3,"",1,0,0.666666666666667,8,8,0,NA,NA,0,"",0,1,0,0,0,1,2,2,2,0.888888888888889,2,0,2,1.33333333333333,0,2,1,0,0,0,0,0.428571428571429,0,2,1,0,0,0,0.5,1,1,0,0,1,2,2,1,2,0,0,0.666666666666667,1,0,0,2,0,1,0,0.571428571428571,0,0,0,0,0,0,0,0,2,0,0.2,1,0,1,0,0.5,0.625,3,1,2,1,3,3,4,4,2,4,2,1,4,2,1,1,4,4,1,5,1,2,1,5,3,3,1,5,1,1,1,1,4,4,3,3,4,8,2,6,2,3,5,15,8,3,6,3.2,1.9,62,6,2,6,2,6,3,5,5,2,6,7,1,3,2,6,6,6,2,7,3,2,6,60,3,4,3,4,2,2,4,4,5,4,1,2,4,3,2,4,4,12,9,13,16,1,5,2,6,8,3,3,6,"Dif-Gend"
"16",20,2021-05-10 13:48:36,2021-05-10 14:04:14,100,937,1,1,2,3,2,3,26,5,26.4166666666667,1,NA,NA,NA,NA,NA,"",1,NA,NA,1,NA,NA,"",1,1,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",1,5,2,2,2.5,6,30,1,1.5,6,18,0,NA,NA,NA,NA,2,"",2,NA,NA,NA,NA,0,NA,NA,0,"",1,2,2,1,1,0,2,1,3,1.44444444444444,2,1,1,1.33333333333333,2,2,2,3,2,1,1,1.85714285714286,0,0,3,0,1,1,0.833333333333333,0,0,1,1,2,1,2,1,3,3,3,3,1,1,2,0,0,0,1,0.714285714285714,0,0,0,0,1,0,0,0,3,0,0.4,0,0,0,2,0.5,1.10714285714286,4,4,5,4,1,5,4,1,5,1,5,5,2,4,5,5,5,5,1,5,3,2,1,5,1,5,1,5,5,5,5,3,5,5,5,5,8,10,8,4,10,9,9,5,10,13,10,4.6,4.7,116,4,4,5,3,6,6,5,6,6,2,2,6,7,7,7,7,4,4,7,6,3,5,91,2,5,3,4,2,4,4,4,5,3,4,2,2,1,4,3,4,8,17,12,14,1,4,1,2,8,1,1,6,"Same-Gend"
"17",21,2021-05-10 13:52:57,2021-05-10 14:05:01,100,724,1,1,2,3,2,4,19,5,19.4166666666667,1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",1,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,"Heterosexual",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",1,4,2,4,4,0,48,1,1.16666666666667,2,14,0,NA,NA,NA,NA,2,"",2,NA,NA,NA,NA,0,NA,NA,0,"",0,0,0,0,1,1,0,0,1,0.333333333333333,0,0,0,0,0,0,1,1,0,0,0,0.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.75,0.160714285714286,3,2,4,3,1,5,4,2,4,1,5,4,2,4,3,3,4,3,1,5,3,2,1,5,1,5,1,5,4,5,3,3,3,3,5,5,5,7,7,4,6,7,8,6,6,11,10,3.9,3.9,95,5,3,4,4,7,7,4,6,6,1,1,7,7,7,2,7,1,7,7,6,2,6,93,1,5,3,1,1,5,1,1,5,3,4,1,1,1,4,1,1,6,18,6,4,1,1,2,6,8,3,3,7,"Dif-Gend"
"18",22,2021-05-10 13:51:37,2021-05-10 14:06:13,100,875,1,1,2,3,2,5,27,11,27.9166666666667,1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",1,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,"Straight",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",3,5,4,13,13.4166666666667,5,161,7,7.33333333333333,4,88,0,NA,NA,NA,NA,3,"",1,5,5,0,60,0,NA,NA,0,"",1,2,0,1,0,0,1,2,3,1.11111111111111,2,0,1,1,2,2,2,2,1,0,0,1.28571428571429,1,1,1,0,1,0,0.666666666666667,0,0,0,0,0,1,1,0.285714285714286,2,2,1,1.66666666666667,0,0,1,1,0,0,0,0.285714285714286,1,0,0,0,1,0,0,0,0,0,0.2,1,1,1,1,1,0.732142857142857,3,3,5,3,1,5,3,2,4,2,4,1,2,4,NA,NA,4,4,1,5,3,2,2,4,2,4,1,5,3,2,2,3,5,4,4,4,6,8,6,6,NA,8,4,7,9,7,8,3.8,3.625,NA,5,3,2,6,6,6,5,5,5,2,4,4,3,6,6,7,5,3,7,2,1,7,80,2,4,3,3,1,4,3,2,5,3,4,1,1,2,4,2,2,8,16,9,8,1,1,2,6,8,3,3,6,"Dif-Gend"
"19",23,2021-05-10 13:59:18,2021-05-10 14:06:39,100,441,1,1,2,3,4,5,29,11,29.9166666666667,1,NA,NA,NA,NA,NA,"",1,NA,NA,1,NA,NA,"",1,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,"Straight",NA,NA,NA,NA,NA,1,NA,1,NA,NA,"",2,4,4,13,13,0,156,11,11.3333333333333,4,136,1,9,9.5,6,114,3,"",1,3,3.16666666666667,2,38,1,2,9,0,"",0,1,1,0,0,1,1,2,0,0.666666666666667,0,0,0,0,0,0,1,1,1,2,1,0.857142857142857,0,0,0,1,0,1,0.333333333333333,0,0,0,0,0,1,1,0.285714285714286,1,1,0,0.666666666666667,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.2,1,1,1,1,1,0.428571428571429,2,1,5,4,1,5,3,1,5,2,4,3,2,4,3,3,3,5,2,4,4,2,2,4,2,4,1,5,3,5,3,4,5,3,5,5,3,8,7,7,6,9,6,6,8,12,10,3.5,3.9,94,5,3,1,7,7,6,5,7,7,1,1,7,7,7,7,7,1,7,7,7,1,7,105,2,5,1,3,1,5,1,1,5,1,5,1,1,2,5,1,3,6,20,4,8,1,4,2,6,8,3,3,7,"Dif-Gend"
"20",24,2021-05-10 14:02:23,2021-05-10 14:08:31,100,368,1,1,2,2,4,5,50,0,50,NA,1,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,"",1,NA,1,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",4,4,4,6,6.5,6,78,6,6.5,6,78,1,0,0.5,6,6,3,"",1,1,1,0,12,0,NA,NA,0,"",1,0,0,0,0,0,1,0,1,0.333333333333333,2,2,0,1.33333333333333,0,1,0,0,1,1,1,0.571428571428571,0,1,0,0,0,0,0.166666666666667,0,0,0,0,0,0,1,0.142857142857143,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714285714286,2,2,4,2,1,5,1,1,5,1,5,1,1,5,2,2,3,3,1,5,1,2,2,4,2,4,1,5,1,3,3,2,3,2,4,4,4,6,2,6,4,6,2,4,5,8,8,3,3.2,75,5,3,7,1,7,6,2,2,4,1,2,6,6,6,7,7,1,7,7,1,6,2,74,2,3,2,1,2,2,2,2,5,2,3,4,3,1,3,2,2,7,11,10,8,2,2,2,2,8,2,2,7,"Same-Gend"
"21",25,2021-05-10 14:03:17,2021-05-10 14:10:32,100,434,1,1,2,3,2,3,26,3,26.25,1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",1,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,"Straight",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",2,2,4,2,2.5,6,30,1,1.25,3,15,0,NA,NA,NA,NA,2,"",2,NA,NA,NA,NA,0,NA,NA,0,"",0,0,0,0,0,0,0,0,1,0.111111111111111,1,1,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,1,1,1,1,0,0.666666666666667,0,0,1,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232142857142857,3,3,5,4,1,5,3,1,5,1,5,3,1,5,5,5,5,5,1,5,4,2,1,5,1,5,1,5,2,1,1,1,1,1,5,5,6,10,6,4,10,9,6,4,2,3,10,4.2,4.5,92,2,6,2,6,7,6,5,6,6,1,3,5,6,7,6,7,1,7,7,6,2,6,99,1,5,3,2,1,4,2,3,5,1,4,1,1,1,4,2,2,4,17,8,8,1,1,2,6,8,3,3,7,"Dif-Gend"
"22",26,2021-05-10 13:54:41,2021-05-10 14:10:50,100,968,1,1,2,3,2,3,21,7,21.5833333333333,1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",1,1,NA,NA,NA,NA,NA,"",NA,NA,1,NA,NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"",2,5,3,2,2.41666666666667,5,29,0,0.67,8,96,0,NA,NA,NA,NA,2,"",2,NA,NA,NA,NA,0,NA,NA,0,"",3,3,3,3,2,3,3,2,3,2.77777777777778,3,2,3,2.66666666666667,3,3,3,3,1,1,0,2,0,0,0,0,2,0,0.333333333333333,2,2,2,2,2,2,2,2,2,1,1,1.33333333333333,1,1,2,1,1,1,1,1.14285714285714,1,1,1,0,0,0,0,0,2,0,0.5,2,1,0,1,1,1.5,3,4,5,4,1,5,4,1,5,1,5,4,2,4,4,4,4,5,1,5,4,2,1,5,1,5,1,5,4,5,5,4,5,5,5,5,7,9,8,4,8,9,8,5,10,14,10,4.4,4.4,112,2,6,6,2,6,5,5,6,6,2,5,3,3,6,6,7,1,7,7,6,1,7,87,1,4,3,2,1,3,3,2,5,3,4,2,1,1,5,3,1,6,16,11,6,1,1,1,3,6,1,1,6,"Same-Gend"
"23",27,2021-05-10 14:01:22,2021-05-10 14:11:15,100,593,1,1,2,3,2,4,20,2,20.1666666666667,NA,1,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",1,1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",2,1,4,1,1.75,9,21,1,1.58333333333333,7,19,0,NA,NA,NA,NA,3,"",1,0,0.5,6,72,1,2,NA,0,"",1,0,1,1,0,1,0,0,1,0.555555555555556,1,0,1,0.666666666666667,1,1,0,1,0,1,1,0.714285714285714,2,1,1,1,1,0,1,2,1,1,0,1,0,0,0.714285714285714,NA,1,0,0.5,1,1,0,1,1,0,0,0.571428571428571,0,0,0,0,0,0,0,0,1,0,0.1,0,0,0,0,0,0.527272727272727,4,3,3,3,4,2,3,3,3,3,3,3,2,4,2,3,3,3,2,4,2,2,3,3,3,3,2,4,2,2,1,2,1,2,1,2,7,6,4,10,5,6,6,12,3,5,3,3.1,2.9,68,5,3,5,3,6,5,7,7,5,6,6,2,3,4,5,4,4,4,7,6,3,5,75,1,4,2,2,1,3,2,2,5,2,4,3,2,3,3,2,2,7,14,9,8,2,1,1,1,8,3,3,6,"Dif-Gend"
"24",28,2021-05-10 14:03:14,2021-05-10 14:12:09,100,535,1,1,2,2,2,4,33,10,33.8333333333333,NA,1,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,"",1,NA,1,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",4,4,2,3,3.33333333333333,4,40,3,3.16666666666667,2,38,0,NA,NA,NA,NA,2,"",2,NA,NA,NA,NA,0,NA,NA,0,"",1,1,0,0,0,1,1,0,1,0.555555555555556,0,0,0,0,0,0,0,1,0,0,0,0.142857142857143,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0.714285714285714,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0.4,0,0,0,1,0.25,0.339285714285714,3,3,3,2,1,5,3,2,4,3,3,3,3,3,4,3,4,4,1,5,3,2,2,4,1,5,1,5,3,3,3,3,5,3,4,4,6,8,6,5,7,5,6,9,8,9,8,3.9,3.3,89,6,2,5,3,7,6,7,6,6,1,2,6,5,6,6,7,2,6,7,5,4,4,89,1,4,3,3,1,4,2,3,5,2,4,1,1,1,4,2,3,5,16,8,10,2,2,2,2,8,2,2,7,"Same-Gend"
"25",30,2021-05-10 14:07:12,2021-05-10 14:12:16,100,303,1,1,2,2,2,5,29,6,29.5,NA,1,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,"",1,NA,1,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",2,2,4,11,11,0,132,8,8,0,96,0,NA,NA,NA,NA,3,"",1,5,5,0,60,0,NA,NA,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,1,5,5,1,5,1,5,5,1,5,5,5,5,5,1,5,5,2,1,5,1,5,1,5,5,5,5,5,5,5,5,5,10,10,10,4,10,10,10,4,10,15,10,5,5,125,1,7,1,7,7,7,7,7,7,1,1,7,7,7,7,7,1,7,7,7,1,7,112,1,5,1,1,1,5,1,1,5,1,5,1,1,1,5,1,1,4,20,4,4,2,2,2,2,8,2,2,7,"Same-Gend"
"26",31,2021-05-10 14:05:57,2021-05-10 14:12:27,100,390,1,1,2,2,2,4,18,7,18.5833333333333,1,NA,NA,NA,NA,NA,"",NA,NA,1,NA,NA,NA,"",1,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",3,1,2,4,4,0,48,1,1.16666666666667,2,14,0,NA,NA,NA,NA,2,"",2,NA,NA,NA,NA,0,NA,NA,0,"",0,1,1,0,0,0,0,0,0,0.222222222222222,2,1,0,1,0,0,1,1,1,0,1,0.571428571428571,1,1,1,1,0,0,0.666666666666667,1,0,1,1,1,1,1,0.857142857142857,2,2,2,2,0,0,1,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,2,0,0.2,1,1,1,0,0.75,0.553571428571429,3,2,4,2,1,5,3,1,5,4,2,1,3,3,4,3,4,4,1,5,4,2,1,5,1,5,1,5,4,2,1,2,3,2,2,2,5,8,8,4,7,6,4,9,5,5,4,4.1,3.2,83,6,2,6,2,5,4,3,1,6,1,3,5,7,7,2,3,7,1,7,3,2,6,64,1,5,1,1,1,4,1,2,5,2,4,1,2,1,5,1,2,5,18,4,7,1,3,1,5,8,1,1,7,"Same-Gend"
"27",35,2021-05-10 13:59:49,2021-05-10 14:14:57,100,908,1,1,2,3,4,5,30,9,30.75,1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",1,1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"",2,5,4,8,8.33333333333333,4,100,7,7.16666666666667,2,86,1,3,3.91666666666667,11,47,3,"",1,5,5,0,60,0,NA,NA,0,"",1,1,1,1,2,0,1,0,3,1.11111111111111,2,1,1,1.33333333333333,0,0,0,1,1,0,0,0.285714285714286,0,1,1,1,1,0,0.666666666666667,3,1,2,2,1,2,2,1.85714285714286,2,2,2,2,0,0,1,0,0,1,1,0.428571428571429,1,0,0,0,0,1,1,0,0,1,0.4,1,1,1,1,1,0.892857142857143,4,5,5,5,1,5,3,1,5,1,5,4,1,5,5,5,5,5,1,5,3,2,1,5,1,5,1,5,4,5,5,4,4,5,5,5,9,10,7,4,10,10,7,4,9,14,10,4.6,4.7,116,2,6,2,6,7,7,2,7,7,1,2,6,7,7,6,7,1,7,7,3,1,7,99,1,5,3,1,2,5,1,1,5,1,5,1,1,1,5,1,1,5,20,6,4,1,1,1,1,5,1,1,7,"Same-Gend"
"28",36,2021-05-10 14:04:21,2021-05-10 14:15:49,100,687,1,1,2,3,2,3,23,5,23.4166666666667,1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",1,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,"Straight",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",1,4,4,0,0.916666666666667,11,11,0,0.916666666666667,11,11,0,NA,NA,NA,NA,2,"",2,NA,NA,NA,NA,0,NA,NA,0,"",1,0,0,1,0,0,1,2,1,0.666666666666667,0,0,0,0,0,1,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.142857142857143,2,2,3,2.33333333333333,2,1,1,0,0,0,0,0.571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,0.357142857142857,5,5,5,5,1,5,4,1,5,1,5,5,1,5,3,3,4,4,1,5,4,2,1,5,1,5,1,5,5,4,4,4,5,5,5,5,10,8,9,4,6,10,9,4,10,12,10,4.7,4.5,114,5,3,5,3,7,7,3,5,6,1,1,7,6,7,7,7,5,3,7,7,5,3,88,1,4,3,2,2,5,3,3,5,2,5,1,2,1,4,2,2,6,18,9,9,1,1,2,6,8,3,3,7,"Dif-Gend"
"29",37,2021-05-10 14:11:13,2021-05-10 14:16:11,100,298,1,1,2,3,2,3,20,5,20.4166666666667,1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",1,1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",2,2,4,2,2.5,6,30,0,0.583333333333333,7,7,0,NA,NA,NA,NA,2,"",2,NA,NA,NA,NA,0,NA,NA,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,4,3,3,3,3,3,3,6,6,6,12,6,6,6,10,6,10,6,3,3.2,78,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,4,4,4,64,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,12,12,12,12,1,1,1,1,8,1,1,4,"Same-Gend"
"30",38,2021-05-10 13:59:29,2021-05-10 14:17:12,100,1063,1,1,2,3,2,4,46,6,46.5,1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",1,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,"straight",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",1,4,4,2,2.16666666666667,2,26,1,1.66666666666667,8,20,0,NA,NA,NA,NA,3,"",1,0,0.5,6,6,0,NA,NA,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,1,5,3,1,5,1,5,1,1,5,1,1,1,1,1,5,1,2,1,5,1,5,1,5,1,1,1,1,3,1,5,5,2,2,2,4,2,10,4,4,4,3,10,2.6,3.6,69,5,3,2,6,2,7,1,2,6,3,2,6,4,6,6,7,1,7,7,6,2,6,80,2,4,3,1,3,4,3,2,5,2,3,2,1,2,4,2,1,9,15,10,5,1,1,2,6,8,3,3,5,"Dif-Gend"
